Company,Location,Date,Rocket,Mission,RocketStatus,MissionStatus,Latitude,Longitude,Country
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-01-22,Cosmos-3M (11K65M),Cosmos 790,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-01-28,Cosmos-3M (11K65M),Cosmos 791 to 798,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-01-29,Voskhod,Cosmos 799,Retired,Success,45.965,63.305, Kazakhstan
General Dynamics,SLC-36B; Cape Canaveral AFS; Florida; USA,1976-01-29,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F2,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-02-03,Cosmos-3M (11K65M),Cosmos 800,Retired,Success,62.927,40.57, Russia
ISAS,Mu Pad; Uchinoura Space Center; Japan,1976-02-04,Mu-III C,Corsa A,Retired,Failure,31.251,131.081, Japan
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1976-02-05,Cosmos-2I (63SM),Cosmos 801,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-02-11,Voskhod,Cosmos 802,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-02-12,Cosmos-3M (11K65M),Cosmos 803,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1976-02-16,Tsyklon-2,Cosmos 804,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-02-20,Soyuz U,Cosmos 805,Retired,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1976-02-29,N-I,Ume 1,Retired,Success,30.4,130.97, Japan
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-03-10,Soyuz U,Cosmos 806,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1976-03-11,Molniya-M /Block ML,Molniya-1 nâ Â­58,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-03-12,Cosmos-3M (11K65M),Cosmos 807,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1976-03-13,Tsyklon-2,Cosmos 814,Retired,Success,45.965,63.305, Kazakhstan
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1976-03-14,Titan III(23)C,LES-8; LES-9; Solrad-11a; Solrad-11b,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1976-03-16,Vostok-2M,Cosmos 808,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-03-18,Soyuz U,Cosmos 809,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-03-19,Molniya-M /Block ML,Molniya-1 nâ Â­59,Retired,Success,45.965,63.305, Kazakhstan
US Air Force,SLC-4W; Vandenberg AFB; California; USA,1976-03-22,Titan III(24)B,OPS 7600,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-03-26,Voskhod,Cosmos 810,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1976-03-31,Soyuz M,Cosmos 811,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-04-06,Cosmos-3M (11K65M),Cosmos 812,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1976-04-07,Vostok-2M,Meteor nâ Â­34,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-04-09,Voskhod,Cosmos 813,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-04-28,Voskhod,Cosmos 815,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-04-28,Cosmos-3M (11K65M),Cosmos 816,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1976-04-30,Atlas-E/F MSD,NOSS-1,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-05-05,Voskhod,Cosmos 817,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-05-08,Cosmos-3M (11K65M),Cosmos 822,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1976-05-12,Molniya-M /Block ML,Molniya-3 nâ Â­60,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36A; Cape Canaveral AFS; Florida; USA,1976-05-13,Atlas-SLV3D Centaur-D1AR,Comstar D1,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-05-15,Vostok-2M,Meteor nâ Â­35,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1976-05-18,Cosmos-2I (63SM),Cosmos 818,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-05-20,Voskhod,Cosmos 819,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-05-21,Soyuz U,Cosmos 820,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-05-26,Voskhod,Cosmos 821,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-06-02,Cosmos-3M (11K65M),Cosmos 823,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4W; Vandenberg AFB; California; USA,1976-06-02,Titan III(34)B Agena-D,Quasar 1,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-06-08,Voskhod,Cosmos 824,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-06-15,Cosmos-3M (11K65M),Cosmos 825 to 832,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-06-16,Voskhod,Cosmos 833,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-06-19,Cosmos-3M (11K65M),Intercosmos-15,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-06-24,Soyuz U,Cosmos 834,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1976-06-26,Titan III(23)C,DSP-6,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-06-29,Voskhod,Cosmos 835,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-06-29,Cosmos-3M (11K65M),Cosmos 836,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-07-01,Molniya-M /Block ML,Cosmos 837,Retired,Partial Failure,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1976-07-02,Tsyklon-2,Cosmos 838,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-07-06,Soyuz,Soyuz 21,Retired,Success,45.965,63.305, Kazakhstan
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1976-07-08,Titan IIID,KH-9; S3 & SSF-D-1,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-07-08,Cosmos-3M (11K65M),Cosmos 839,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-07-14,Soyuz U,Cosmos 840,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-07-15,Cosmos-3M (11K65M),Cosmos 841,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-07-21,Cosmos-3M (11K65M),Cosmos 842,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1976-07-21,Tsyklon-2,Cosmos 843,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-07-22,Soyuz U,Cosmos 844,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36B; Cape Canaveral AFS; Florida; USA,1976-07-22,Atlas-SLV3D Centaur-D1AR,Comstar D2,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-07-23,Molniya-M /Block ML,Molniya-1 nâ Â­62,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-07-27,Cosmos-3M (11K65M),Cosmos 845,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-07-27,Cosmos-3M (11K65M),Intercosmos-16,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-07-29,Cosmos-3M (11K65M),Cosmos 846,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-08-04,Soyuz U,Cosmos 847,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4W; Vandenberg AFB; California; USA,1976-08-06,Titan III(34)B Agena-D,Quasar 2,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-08-12,Soyuz U,Cosmos 848,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1976-08-18,Cosmos-2I (63SM),Cosmos 849,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1976-08-26,Cosmos-2I (63SM),Cosmos 850,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-08-27,Vostok-2M,Cosmos 851,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-08-28,Soyuz U,Cosmos 852,Retired,Success,45.965,63.305, Kazakhstan
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1976-08-30,Feng Bao 1,JSSW-5,Retired,Success,40.958,100.291, China
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-09-01,Molniya-M /Block ML,Cosmos 853,Retired,Partial Failure,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-09-03,Soyuz U,Cosmos 854,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-09-15,Soyuz U,Soyuz 22,Retired,Success,45.965,63.305, Kazakhstan
US Air Force,SLC-4W; Vandenberg AFB; California; USA,1976-09-15,Titan III(24)B,OPS 8533,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-09-21,Soyuz U,Cosmos 855,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-09-22,Soyuz U,Cosmos 856,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-09-24,Soyuz U,Cosmos 857,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-09-29,Cosmos-3M (11K65M),Cosmos 858,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-10-04,Soyuz U,Zenit-4MKT nâ Â­370,Retired,Failure,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-10-10,Soyuz U,Cosmos 859,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-10-14,Soyuz,Soyuz 23,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1976-10-15,Vostok-2M,Meteor nâ Â­36,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1976-10-17,Tsyklon-2,Cosmos 860,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1976-10-21,Tsyklon-2,Cosmos 861,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-10-22,Molniya-M /Block 2BL,Cosmos 862,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-10-25,Soyuz U,Cosmos 863,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-10-29,Cosmos-3M (11K65M),Cosmos 864,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-11-01,Soyuz U,Cosmos 865,Retired,Success,62.927,40.57, Russia
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1976-11-10,Feng Bao 1,JSSW-6,Retired,Failure,40.958,100.291, China
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-11-11,Soyuz U,Cosmos 866,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-11-23,Soyuz U,Cosmos 867,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-11-25,Molniya-M /Block SO-L,Prognoz nâ Â­5,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1976-11-26,Tsyklon-2,Cosmos 868,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1976-11-29,Soyuz U,Cosmos 869,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-12-02,Cosmos-3M (11K65M),Cosmos 870,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-12-02,Molniya-M /Block ML,Molniya-2 nâ Â­64,Retired,Success,62.927,40.57, Russia
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1976-12-07,Long March 2,FSW-0 No.2,Retired,Success,40.958,100.291, China
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-12-09,Soyuz U,Cosmos 879,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-12-09,Cosmos-3M (11K65M),Cosmos 880,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-12-15,Cosmos-3M (11K65M),Cosmos 883,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-12-16,Cosmos-3M (11K65M),Cosmos 871 to 878,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1976-12-17,Soyuz U,Cosmos 884,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1976-12-17,Cosmos-3M (11K65M),Cosmos 885,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1976-12-19,Titan IIID,KH-11,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1976-12-27,Tsyklon-2,Cosmos 886,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1976-12-28,Molniya-M /Block ML,Molniya-3 nâ Â­65,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1976-12-28,Cosmos-3M (11K65M),Cosmos 887,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-01-06,Soyuz U,Cosmos 888,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-01-06,Vostok-2M,Meteor-2 nâ Â­2,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-01-20,Soyuz U,Cosmos 889,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-01-20,Cosmos-3M (11K65M),Cosmos 890,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-02-02,Cosmos-3M (11K65M),Cosmos 891,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1977-02-06,Titan III(23)C,DSP-7,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1977-02-07,Soyuz U,Soyuz 24,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-02-09,Soyuz U,Cosmos 892,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-02-11,Molniya-M /Block ML,Molniya-2 nâ Â­66,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-02-15,Cosmos-3M (11K65M),Cosmos 893,Retired,Success,62.927,40.57, Russia
ISAS,Mu Pad; Uchinoura Space Center; Japan,1977-02-19,Mu-III H,Tansei 3,Retired,Success,31.251,131.081, Japan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-02-21,Cosmos-3M (11K65M),Cosmos 894,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-02-22,Soyuz U,Zenit-4MK nâ Â­381,Retired,Failure,45.965,63.305, Kazakhstan
MHI,LA-Y1; Tanegashima Space Center; Japan,1977-02-23,N-I Star-37E,Kiku 2,Retired,Success,30.4,130.97, Japan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-02-26,Vostok-2M,Cosmos 895,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-03-03,Soyuz U,Cosmos 896,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-03-10,Soyuz U,Cosmos 897,Retired,Success,62.927,40.57, Russia
US Air Force,SLC-4W; Vandenberg AFB; California; USA,1977-03-13,Titan III(24)B,OPS 4915,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-03-17,Soyuz U,Cosmos 898,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-03-24,Molniya-M /Block ML,Molniya-1 nâ Â­67,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-03-24,Cosmos-3M (11K65M),Cosmos 899,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-03-29,Cosmos-3M (11K65M),Cosmos 900,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-04-05,Vostok-2M,Meteor nâ Â­37,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1977-04-05,Cosmos-2I (63SM),Cosmos 901,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-04-07,Soyuz U,Cosmos 902,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-04-11,Molniya-M /Block 2BL,Cosmos 903,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-04-20,Soyuz U,Cosmos 904,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-04-26,Soyuz U,Cosmos 905,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1977-04-27,Cosmos-3M (11K65M),Cosmos 906,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-04-28,Molniya-M /Block ML,Molniya-3 nâ Â­68,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-05-05,Soyuz U,Cosmos 907,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1977-05-12,Titan III(23)C,DSCS-II 7&8,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-05-17,Soyuz U,Cosmos 908,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-05-19,Cosmos-3M (11K65M),Cosmos 909,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1977-05-23,Tsyklon-2,Cosmos 910,Retired,Success,45.965,63.305, Kazakhstan
General Dynamics,LC-13; Cape Canaveral AFS; Florida; USA,1977-05-23,Atlas-SLV3A Agena-D,AFP-827 (Canyon-7),Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-05-25,Cosmos-3M (11K65M),Cosmos 911,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-05-26,Soyuz U,Cosmos 912,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36A; Cape Canaveral AFS; Florida; USA,1977-05-26,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F4,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-05-30,Cosmos-3M (11K65M),Cosmos 913,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-05-31,Soyuz U,Cosmos 914,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-06-08,Soyuz U,Cosmos 915,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-06-10,Soyuz U,Cosmos 916,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-06-16,Molniya-M /Block 2BL,Cosmos 917,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1977-06-17,Cosmos-3M (11K65M),Signe 3,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1977-06-17,Tsyklon-2,Cosmos 918,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 133/3; Plesetsk Cosmodrome; Russia,1977-06-18,Cosmos-2I (63SM),Cosmos 919,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-06-22,Soyuz U,Cosmos 920,Retired,Success,45.965,63.305, Kazakhstan
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1977-06-23,Atlas-E/F SGS-1,NTS-2,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1977-06-24,Molniya-M /Block ML,Molniya-1 nâ Â­69,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1977-06-24,Tsyklon-3,Cosmos 921,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1977-06-27,Titan IIID,KH-9,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-06-29,Vostok-2M,Meteor-Priroda nâ Â­2,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-06-30,Soyuz U,Cosmos 922,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-07-01,Cosmos-3M (11K65M),Cosmos 923,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-07-04,Cosmos-3M (11K65M),Cosmos 924,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-07-07,Vostok-2M,Cosmos 925,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-07-08,Cosmos-3M (11K65M),Cosmos 926,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-07-12,Soyuz U,Cosmos 927,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-07-13,Cosmos-3M (11K65M),Cosmos 928,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1977-07-19,Cosmos-3M (11K65M),Cosmos 930,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-07-20,Molniya-M /Block 2BL,Cosmos 931,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1977-07-20,Soyuz U,Cosmos 932,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1977-07-22,Cosmos-3M (11K65M),Cosmos 933,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-07-27,Soyuz U,Cosmos 934,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1977-07-29,Soyuz U,Cosmos 935,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1977-08-03,Soyuz U,Cosmos 936,Retired,Success,62.927,40.57, Russia
